id,artist,name,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
26klfGf1vimVHvnnUgzxig,C2C,Kings Season,2012-01-01,33,0.256,0.713,6,-5.927,0,0.0618,0.0957,8.99e-05,0.103,0.105,84.6
31qgVdvSqTQ7unwQQngycB,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),2012-10-09,69,0.634,0.927,2,-4.468,1,0.0838,0.027,0.0,0.0986,0.88,146.094
7MUazB4rGIqFFIkjT95rCO,Bakermat,Baianá,2019-07-26,1,0.564,0.723,2,-6.983,0,0.0702,0.000741,0.672,0.543,0.466,121.97
5whn3ZJ5WLEnjoqfvcUKDu,Orelsan,Si seul,2011-09-26,50,0.446,0.815,6,-6.24,0,0.178,0.0309,0.0,0.195,0.334,91.97
0IvTKTST66tq30ZeFWeqfm,Orelsan,Défaite de famille,2017-10-20,55,0.873,0.782,5,-3.828,1,0.343,0.451,0.0,0.136,0.833,129.948
4cYFep5SECqb4EsSkF82e0,Orelsan,La pluie (feat. Stromae),2017-10-20,59,0.694,0.759,2,-5.231,0,0.124,0.0756,0.0,0.255,0.777,86.037
3kLVvnXLbuQuu1sanJNDjf,Metronomy,The Look,2011-04-11,0,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947
6UAgnw2w3AVwLg1p7sE7v4,Lykke Li,I Follow Rivers - The Magician Remix,2011,60,0.785,0.7,9,-5.811,0,0.0406,0.0182,0.00237,0.0823,0.296,122.032
6y8q2HoYk1IczJGeAUjH5r,Woodkid,Iron,2011-03-28,50,0.647,0.725,8,-5.717,1,0.0553,0.2,0.834,0.103,0.464,130.052
6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,2017-06-16,78,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028
3koCCeSaVUyrRo3N2gHrd8,"Earth, Wind & Fire",Let's Groove,1981-11-14,73,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035
4kti5sAkWBOhPyCVItDYf8,Yelle,A cause des garçons,2007-08-31,39,0.814,0.46,7,-5.293,1,0.0455,0.000501,0.0129,0.0976,0.823,126.016
6tYIQpc9rX2wTBtb9Rh37K,Four Tops,Reach Out I'll Be There - Single Version / Mono,1993-01-01,59,0.621,0.535,3,-10.053,0,0.0289,0.33,0.0,0.103,0.769,119.587
3126iwAXVfyNQDP5iW2OAr,Isaac Hayes,Theme From Shaft,2006-05-16,37,0.504,0.689,9,-12.583,0,0.051,0.0511,6.09e-06,0.178,0.713,120.35
76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,2017-06-02,80,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028
7FCfMXYTIiQ9b4hDYs4Iol,Dua Lipa,Be the One,2017-06-02,63,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46
6JRLFiX9NJSoRRKxowlBYr,Bob Marley & The Wailers,Is This Love,1978,75,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242
5A73Nnju5DCi8EV6wPvI5H,Maya,Lait de coco - Dub,2018-02-09,43,0.788,0.508,7,-10.847,0,0.0448,0.536,0.171,0.195,0.575,109.484
1vCBk33l9HaWp5FOnhSGxk,Donna Summer,I Feel Love,1977-01-01,48,0.674,0.711,0,-15.581,1,0.0423,0.031,0.691,0.0925,0.961,126.696
4a4suc36FaGBvXRYXAcP76,Khaled Freak,La poudre de perlimpinpin - Remix,2017-05-18,31,0.745,0.642,8,-10.451,1,0.206,0.161,0.271,0.146,0.873,170.023
6eouYGSfcDirtm3u2Xtlqg,Vitalic,Trahison,2005-04-04,7,0.628,0.703,9,-8.429,0,0.0428,0.0159,0.0492,0.0913,0.36,105.409
0UNHUe2FWrSJrHoNzotXUi,Elephanz,Stereo,2013,40,0.717,0.724,6,-3.856,1,0.024,0.0213,3.65e-06,0.0989,0.76,100.01
6q3IF6YhSklm5q7Wygc6Qy,Digitalism,Zdarlight,2007-05-09,5,0.779,0.503,9,-7.349,0,0.0527,0.00807,0.827,0.0696,0.59,123.973
2GyrX5kqaQeJskyL8TatIy,Vitalic,Poney Pt. I,2005-04-04,5,0.578,0.718,7,-6.169,1,0.0382,0.000886,0.759,0.0713,0.488,135.997
2hrhPcM7Y6TsU3Aq8hIHDL,Yelle,Complètement Fou,2014-09-29,27,0.823,0.489,0,-6.363,1,0.0878,0.092,0.000544,0.539,0.51,126.039
4H9637mkUDyk9Rq0WgDEwc,Yelle,Je veux te voir,2007-08-31,48,0.924,0.651,7,-3.894,1,0.124,0.0203,0.0069,0.059,0.898,126.947
6q6PeTloTbL2vb1Gt9sQQc,Hot Chip,Ready For The Floor,2008-01-21,60,0.764,0.759,1,-5.443,0,0.0413,0.00903,0.0,0.0746,0.937,128.999
48JrHJdke53Te8dQ9aWzvV,Fatboy Slim,The Rockafeller Skank - Short Edit,1998-10-19,61,0.666,0.992,7,-6.701,1,0.25,0.0111,0.00437,0.22,0.0806,152.589
3b41uzbEK5QDlqsoOCufag,Gnarls Barkley,Run (I'm a Natural Disaster),2008-04-07,44,0.494,0.913,4,-3.708,1,0.122,0.0076,0.0,0.86,0.558,149.947
0qnqsfFYgBo0sPHM2JmfTq,Fatboy Slim,"Right Here, Right Now",1998-10-19,63,0.56,0.859,4,-8.037,0,0.141,0.0136,0.521,0.672,0.114,124.663
4tdGyzQ3WqygwxOEpbQ8eo,The Asteroids Galaxy Tour,Around the Bend,2008-11-03,44,0.704,0.907,1,-6.408,0,0.0373,0.11,0.00982,0.334,0.712,95.023
10yY7i70r9wtllofw0GIpx,Fatboy Slim,Praise You,1998-10-19,58,0.602,0.893,1,-8.657,1,0.0484,0.0897,0.271,0.194,0.516,109.711
37QOvoAg1EC0PgWnfMrRmi,The Ting Tings,Shut Up and Let Me Go,2007,53,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993
53YK1HzoWVzdgmMJTYjE8Y,Yelle,Safari Disco Club,2011-01-17,38,0.736,0.645,5,-5.111,0,0.0383,0.0685,0.391,0.0572,0.922,120.002
6nzXkCBOhb2mxctNihOqbb,M.I.A.,Bad Girls,2013-01-01,68,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448
1wgqttlPacpvmX5DKVboOa,M.I.A.,Paper Planes,2007-08-20,77,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247
4hElE1DmCfpoFVjczvfB5U,Nèg' Marrons,Le bilan,2000-03-27,54,0.723,0.767,6,-6.316,0,0.298,0.181,0.0,0.0599,0.927,169.059
0Jw3cPBXlGnA6DEJrZSTI0,Quincy Jones,Soul Bossa Nova,1962-01-01,57,0.551,0.722,5,-9.247,0,0.0529,0.571,0.000306,0.629,0.821,153.181
0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,Shake It Off,2014-01-01,77,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078
6Lt0DG7HrWZhVhBOSL1hvL,Louis Chedid,T'as beau pas être beau,1978-01-01,30,0.926,0.839,0,-7.248,1,0.302,0.232,0.0,0.0728,0.961,136.991
4aVuWgvD0X63hcOCnZtNFA,TOTO,Hold the Line,1978-10-10,76,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556
31wVu1EYhWOFCECXTqLWQ4,Dschinghis Khan,Moskau,1993-04-26,48,0.752,0.84,5,-7.577,0,0.0359,0.103,8.15e-05,0.193,0.888,131.764
1L8H6AuK4TaMmolSL0N0mR,Hot Chip,Boy From School,2006-05-22,57,0.631,0.863,8,-3.963,0,0.0297,0.161,5.85e-05,0.0846,0.497,125.994
5ZrrXIYTvjXPKVQMjqaumR,Ratatat,Loud Pipes,2006-08-22,60,0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975
3vRYtf5xgPrYeVzAmqvzTd,The Chemical Brothers,The Salmon Dance,2007-06-27,54,0.863,0.736,0,-6.888,1,0.0439,0.0421,5.03e-05,0.0968,0.739,124.013
73mlvsfJM2qwlDUJxeaatI,LCD Soundsystem,Daft Punk Is Playing at My House,2005-01-24,59,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-05,0.114,0.974,135.923
6zlYQ6EA0gg6ygMEskwbfe,Les Inconnus,Vice et versa,1992-12-04,34,0.784,0.652,5,-10.085,0,0.0329,0.1,1.61e-05,0.144,0.88,133.033
1XAzFYJR94m9T4AgshhO99,St Germain,So Flute,2000,55,0.766,0.888,5,-7.732,0,0.0362,0.17,0.0416,0.277,0.732,122.015
1ubdwb1UBpFQWDY39Qq3QA,Hocus Pocus,Hip Hop ?,2006-12-26,30,0.831,0.787,5,-5.791,0,0.372,0.164,0.0,0.171,0.809,92.022
35IXCzA8RiM2QwsrKnXXj8,Stupeflip,Les cages en métal,2011-07-20,32,0.476,0.917,8,-3.886,1,0.0339,0.108,0.0105,0.584,0.613,141.99
4XRkQloZFcRrCONN7ZQ49Y,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),1975-12-15,61,0.717,0.665,9,-9.503,1,0.0523,0.0659,0.0,0.326,0.774,105.693
6La6a40pMKEoxtpmruuzaP,Charles Mingus,Medley: Mode D-Trio and Group Dancers/Mode E- Single solos and Group Dance/ModeF-Group and Solo Dance,1963,33,0.304,0.519,8,-8.825,1,0.0359,0.21,0.00187,0.221,0.294,101.289
5JFk3TqqWnZenBewn7nqCW,Charles Mingus,Track C-Group Dancers,1963,33,0.336,0.466,5,-8.979,0,0.0368,0.249,0.16,0.0758,0.209,116.594
7K5NiBQk7QJ0qehZ4e6LmB,Charles Mingus,Track B- Duete Solo Dancers,1963,35,0.23,0.572,1,-8.746,1,0.0494,0.258,3.81e-06,0.163,0.252,64.383
3XvcgEkQfjasB5NnY8P4QA,Charles Mingus,Track A- Solo Dancer,1963,39,0.177,0.622,5,-8.565,0,0.058,0.0253,3.55e-05,0.0419,0.431,204.322
1x6qO9TaYwCeUweMyWAQst,Ennio Morricone,"L'Arena - From ""Il Mercenario""",2004-04-13,45,0.294,0.454,2,-11.612,1,0.0493,0.198,0.886,0.1,0.144,137.111
4utasPd5Vc7OVRW6C2F60I,Ennio Morricone,Per qualche dollaro in più,2012-04-26,44,0.392,0.524,2,-12.238,0,0.0457,0.794,0.696,0.0821,0.328,114.709
1JSIWsJfxOji0FrxFcxdCK,Ennio Morricone,"The Good, The Bad And The Ugly - Main Title",1967,59,0.304,0.657,0,-13.567,1,0.0824,0.787,0.954,0.113,0.102,120.338
3d6u38zeC6XIt87Hhp4pql,Voilaaa,On te l'avait dit,2015-10-23,43,0.881,0.683,9,-9.773,0,0.0416,0.086,0.0143,0.06,0.902,129.993
7aZGReAQ235D3r9iiao5U5,Curtis Mayfield,Get Down,1971,33,0.699,0.96,1,-7.244,0,0.1,0.198,1.36e-06,0.675,0.57,117.427
5SOVCh5o1RhjrzmcFEjlem,Myd,Superdiscoteca - nit Remix,2020-02-14,33,0.603,0.874,0,-8.349,0,0.0493,0.0587,0.765,0.154,0.251,125.987
10uChNuEbUmAIBTUpqbVa2,nit,Choudiboubidou,2017-03-24,30,0.741,0.955,6,-4.515,0,0.107,0.146,0.13,0.0905,0.894,99.966
46DKV91bUEcpX1touuRL1Z,Izïa,La vague,2015-04-13,46,0.634,0.544,0,-8.4,1,0.0371,0.0584,0.204,0.144,0.186,129.982
2La21GqU4fKTQLcfLxTeoz,L'Impératrice,Agitations tropicales,2015-10-12,61,0.76,0.401,1,-9.537,0,0.0674,0.564,0.259,0.0977,0.619,115.989
0TOrRtujW2HhRicBWKrcEb,Nils Handz,l'Homme Alone,2019-05-31,28,0.779,0.651,4,-7.734,0,0.0531,0.19,0.000317,0.351,0.373,123.027
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,2019-11-29,30,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017
1o6JHLSAtNsIj8AgAvDxXX,Rilès,THANK GOD,2019-08-30,62,0.79,0.793,6,-6.544,1,0.121,0.393,0.0,0.138,0.496,141.046
1GeszH3DWCOKwK0d8D5gEZ,Joe Dassin,Et si tu n'existais pas,1975-11-22,58,0.583,0.717,11,-7.424,0,0.0293,0.0387,7.3e-05,0.153,0.671,99.211
43AOxjjpyDvPE6JGWDv0Eh,Della Humphrey,Don't Make the Good Girls Go Bad,1967-01-01,0,0.579,0.367,1,-11.888,0,0.0364,0.0859,4.38e-06,0.258,0.474,76.333
25Yj5EDimlbwUWEFXJmAmw,French 79,Pantheon Neon,2016-10-21,32,0.453,0.763,5,-10.327,1,0.033,0.213,0.801,0.0689,0.0738,121.016
5pxtj7cCnv2hZe6mbS2MBx,French 79,Lovin' Feeling,2016-10-21,49,0.0,0.609,8,-8.737,1,0.0,0.135,0.627,0.0778,0.0,0.0
0mLJdJPzeWzBegRrfmeiwM,French 79,1979,2016-10-21,32,0.465,0.465,8,-10.937,1,0.0405,0.0884,0.888,0.0643,0.126,113.606
6NNg7SJpg7p9VCZXhSqiaE,French 79,After Party,2016-10-21,37,0.532,0.577,2,-12.32,1,0.0375,0.164,0.905,0.107,0.0335,119.041
5e1kNatja9w74M4PU8Ki6d,French 79,Invisible Moon,2016-10-21,29,0.338,0.602,5,-10.714,0,0.0447,0.00636,0.86,0.109,0.0951,187.44
5leH1cR5UPBWT3MFmOXyGl,French 79,Vertigo Valley,2016-10-21,34,0.628,0.679,5,-8.16,0,0.0351,0.00206,0.86,0.0493,0.459,177.98
2AQxYyQR0gi5mNb0QsFOQJ,French 79,Hush Hush,2016-10-21,34,0.446,0.559,11,-9.73,1,0.107,0.00179,0.865,0.242,0.0897,125.009
5HCYfovH50URGDvpfH571V,French 79,Olympic,2016-10-21,39,0.528,0.562,0,-12.411,1,0.0317,0.0479,0.874,0.114,0.098,119.969
5G0oVoL309pqsvGDzhMOwx,French 79,Diamond Veins (feat. Sarah Rebecca),2016-10-21,59,0.498,0.54,8,-10.441,1,0.0302,0.000499,0.436,0.132,0.0944,100.024
4ZNpdroEGIgnr3O7IvlUsB,French 79,DDROPP,2016-10-21,41,0.558,0.617,5,-9.161,1,0.0323,0.000595,0.916,0.0898,0.0399,118.031
559C5y1XbfhzB8xYjleIQQ,French 79,Golden Times,2016-10-21,40,0.687,0.574,5,-11.22,0,0.0516,0.012,0.743,0.299,0.234,138.083
1LpZP3BXZokmhMi0IN73yY,French 79,Between the Buttons,2016-10-21,45,0.182,0.366,5,-12.305,0,0.0337,0.146,0.796,0.221,0.037,94.993
2E1ZDtrJtsWdkyIbPDwFTu,Simian Mobile Disco,Sleep Deprivation,2007-01-01,34,0.675,0.803,10,-6.893,0,0.0459,0.00448,0.66,0.126,0.108,130.247
3WgHGiv704Wdc0hA7uVD2G,TTC,Travailler - Orgasmic remix,2008-03-03,28,0.882,0.666,5,-11.146,1,0.307,0.189,0.0,0.0463,0.777,123.963
28S2K2KIvnZ9H6AyhRtenm,Prince,Kiss,2001-07-30,47,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485
0Eq4BMgsdV6DkLSJfX8eBt,"Earth, Wind & Fire",Fantasy - Single Version,1978-11-23,67,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018
2hhVlIZmGEGfNeVIYnMUAG,Myd,The Sun,2017-10-13,61,0.779,0.605,5,-7.294,0,0.0315,0.758,0.665,0.0918,0.735,126.031
32gtSO10v6vgTl0CvikODe,The Souljazz Orchestra,Dog eat dog,2017-09-22,49,0.725,0.818,0,-7.272,0,0.0299,0.0917,0.000763,0.0881,0.872,116.0
5pQ677KR8eS6U4jUd6OJUY,The Souljazz Orchestra,Mista President (Remastered),2007-02-13,43,0.8,0.913,5,-5.588,0,0.0646,0.0616,0.467,0.166,0.911,119.997
0UibRXoZCu47Qdrw8lXIc8,Vladimir Cosma,L'aile ou la cuisse,2014-12-31,30,0.791,0.817,10,-9.989,1,0.0444,0.615,0.326,0.0526,0.94,118.336
5Fq6rpiEIW5dxKd8O1te26,Yves Montand,À bicyclette,1986-01-01,14,0.427,0.177,5,-19.169,0,0.0529,0.841,8.42e-06,0.116,0.476,149.107
1JML910ncdW3zl1mbLOFlb,Alphonse Brown,Le Frunkp,2003,45,0.853,0.645,0,-4.443,1,0.0701,0.134,0.0,0.117,0.676,109.956
4Yz7pqtoDQgXQKsFV4rbxf,Shameboy,Rechoque,2006-04-10,34,0.754,0.573,11,-7.035,1,0.0638,0.00497,0.88,0.071,0.521,130.99
6Wz3QvzIui7dJAn0Iwn57Q,Dax Riders,People - Original Mix,2001,29,0.627,0.906,11,-4.82,0,0.0316,0.0639,0.00194,0.141,0.656,130.383
14RK2LOMqHrLEA7wqZItVz,Charlie Winston,Kick the Bucket,2008-10-15,34,0.795,0.859,10,-6.482,0,0.208,0.17,0.045,0.065,0.974,171.84
5hjsmSnUefdUqzsDogisiX,Serge Gainsbourg,Initials B.B.,1968-01-01,48,0.498,0.505,3,-12.475,1,0.0337,0.018,0.107,0.176,0.797,101.801
00oC1ZmwLhcATZxHjkgk9X,Jean-Michel Jarre,"Oxygene, Pt. 17",2016-12-02,25,0.514,0.923,9,-6.927,0,0.0304,0.2,0.883,0.349,0.43,128.0
5luWJxS799LLp2e88RffUx,The Supermen Lovers,Starlight (Original Version),2001-01-01,49,0.706,0.66,0,-5.127,1,0.034,0.000419,0.0481,0.139,0.642,127.48
37oA4erGZtAdReBTlwzZbl,Hocus Pocus,Quitte A T'Aimer,2007-01-01,45,0.696,0.68,4,-6.496,0,0.325,0.409,0.0,0.159,0.485,91.959
0GnL7aA6mdNHsvbva29mpA,Les Surfs,Reviens vite et oublie,2003-01-01,16,0.506,0.663,4,-7.885,1,0.0325,0.584,0.0,0.097,0.933,128.897
6IiPRbte611yPbeDNwI4EA,Chilly Gonzales,I Am Europe,2010,12,0.614,0.92,0,-5.276,0,0.0346,0.349,0.408,0.101,0.735,113.993
1oTHteQbmJw15rPxPVXUTv,Cypress Hill,Insane in the Brain,1993-07-20,71,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305
6PJSivydXfVpPlJ0eocefx,Jean-Luc Lahaye,Femme que j'aime,2003-01-01,49,0.743,0.724,2,-9.277,1,0.026,0.03,6.16e-05,0.0977,0.83,118.151
0zCq5X6yxyTcPG8GZtRgM0,Niagara,Tchiki boum,1986-01-01,46,0.758,0.486,5,-11.661,0,0.0528,0.319,0.0,0.0758,0.928,121.012
1N7LRc9YuyMjWKEkrmlogM,James Newton Howard,Molossus,2005-06-14,53,0.479,0.48,8,-16.457,1,0.0499,0.158,0.785,0.136,0.0406,102.832
7bOxfICJnT0av0ICxY2tZS,John Williams,Duel of the Fates,1999-05-04,41,0.471,0.411,2,-15.755,1,0.041,0.733,0.853,0.28,0.282,79.986
28285KFbyCq8sJofn58qlD,The O'Jays,Love Train,1972,69,0.744,0.568,0,-9.629,1,0.0494,0.186,1.18e-05,0.163,0.687,122.657
3YcusdF0VAb25wLvmvJDJ6,"Earth, Wind & Fire",Fantasy - Single Version,1978-11-23,0,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018
7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be - Remastered 2009,1970-05-08,78,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462
3Zuf70897YkrVRAsrBMMSF,John Travolta,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",2003-01-01,0,0.751,0.753,0,-8.198,1,0.0935,0.227,0.000784,0.209,0.774,106.976
4TdNPDFTMosj9LU4D353g6,Jacques,Dans la radio,2016-06-24,34,0.581,0.738,0,-6.501,1,0.0941,0.0743,0.0291,0.0873,0.26,138.054
6UvboQTZAghv70NqJ2eJOt,Georges Brassens,Le temps ne fait rien à l'affaire,1961,39,0.816,0.247,2,-13.777,1,0.25,0.854,0.0,0.152,0.755,127.021
3rEmxKHP4KUmCdOECHk48V,Zoufris Maracas,J'aime pas travailler,2012-10-08,39,0.491,0.647,7,-5.401,1,0.0629,0.686,0.0,0.154,0.922,90.347
126HWk9JuCt4PHZJAAsgOv,La Caution,Thé à la menthe (The Lazer Dance Version) [Instrumental],2005-01-01,46,0.717,0.965,8,-3.506,0,0.0457,0.000116,0.525,0.0939,0.741,98.976
3A6elEcnqn8QfppwK1ZCiW,Noir,Around - Solomun Radio Edit,2013-07-12,21,0.912,0.368,1,-10.713,1,0.0764,0.0756,0.284,0.0844,0.487,114.992
1ZdHO9jSUWXYQlfutlxNeD,Doc Gyneco,Passement de jambes,1996-04-11,44,0.704,0.741,7,-5.618,1,0.211,0.13,0.0,0.372,0.551,172.694
6tICF7ZRIZs3v45wMlMXpx,Philippe Chany & Les Nuls,La Carioca,1995,37,0.638,0.582,3,-8.078,1,0.0449,0.427,3.8e-05,0.173,0.712,140.078
0a4agFmqHXxcZl1nho1BxM,Blondie,Heart Of Glass - Special Mix,1981-10-31,71,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478
7pz85TDgSWcaZg0Buue9Rn,Gesaffelstein,Control Movement,2011-11-21,38,0.738,0.785,1,-5.982,1,0.0531,0.00828,0.911,0.0974,0.087,126.024
13AsTzqHpaD6qleOQ7ypPM,Gesaffelstein,Orck,2019-10-04,43,0.501,0.963,7,-5.459,1,0.0973,0.000648,0.284,0.0993,0.0751,181.955
07aqlD34P6qYrWjRNBt1eW,Gesaffelstein,Viol,2011-07-18,52,0.597,0.839,7,-6.964,1,0.0377,7.59e-05,0.825,0.55,0.202,108.993
20doWzIFIxrrqN7OPp8h5J,The Bloody Beetroots,Butter,2009-08-25,30,0.599,0.853,10,-6.321,0,0.146,0.000149,0.000951,0.496,0.264,118.084
78mmzVyWRMO6XxmkDSa8fa,The Bloody Beetroots,Rombo (feat. Congorock),2008-09-09,27,0.631,0.661,8,-5.694,1,0.0558,0.0146,0.72,0.365,0.33,130.004
684EJDAo38VHxgmitIKcuS,The Bloody Beetroots,Have Mercy On Us (feat. Cècile),2009-08-25,30,0.56,0.747,8,-5.603,0,0.154,0.00125,0.212,0.286,0.112,126.025
4LnYDT25GCV0za9cuzhzOI,The Bloody Beetroots,Cornelius,2009-08-25,32,0.582,0.744,10,-5.49,1,0.0437,0.000459,0.051,0.0788,0.248,126.014
5gusADrGCRfFSewILLmGP6,Agar Agar,Prettiest Virgin,2016-09-28,32,0.914,0.487,8,-8.853,1,0.05,0.224,0.638,0.0799,0.561,120.021
1HALJg1M7J4h0vINDddEzA,Mason,Exceeder - Original Mix,2006-07-17,43,0.78,0.789,6,-6.907,1,0.099,0.00265,0.898,0.238,0.541,128.001
3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,Hips Don't Lie (feat. Wyclef Jean),2005-11-28,83,0.778,0.824,10,-5.892,0,0.0712,0.284,0.0,0.405,0.756,100.024
7mp3ILyl8RaBLr6zzhPyWD,Julien Doré,Les limites,2008-06-16,44,0.758,0.815,9,-5.358,1,0.0564,0.235,0.0,0.114,0.901,105.991
2dDDAZPMPvlHy3FyEzX4a3,-M-,Solidarité,2017-04-07,51,0.664,0.851,11,-6.866,1,0.228,0.0617,6e-06,0.594,0.812,112.993
3TlIt0ReIxPsVZcOEivT5U,Tom Jones,It's Not Unusual,1965-05-01,69,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966
7HW5WIw7ZgZORCzUxv5gW5,Elton John,Don't Go Breaking My Heart,1975-10-24,76,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459
49CP2usyaN98EdtrOWXnal,Feist,1234,2007-01-01,64,0.71,0.484,2,-7.415,1,0.049,0.22,3.93e-06,0.0879,0.576,109.95
6ocCv2agI3EA1GCG9qGOeR,Supertramp,Casual Conversations - 2010 Remastered,1979-03-29,31,0.619,0.358,7,-15.817,1,0.0263,0.541,0.00263,0.0778,0.421,109.01
54eZmuggBFJbV7k248bTTt,America,A Horse with No Name,1972,77,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179
0ikz6tENMONtK6qGkOrU3c,Wham!,Wake Me Up Before You Go-Go,1984-10-23,79,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548
4Cv6ongCvJy9JfSkWVnb5D,Kool & The Gang,Get Down On It,1981,56,0.847,0.389,9,-15.362,0,0.0569,0.0753,1.2e-05,0.0471,0.968,111.52
3pf96IFggfQuT6Gafqx2rt,Boney M.,Sunny,1976,69,0.647,0.868,0,-6.427,0,0.105,0.0876,0.124,0.129,0.803,121.822
7Gx2q0ueNwvDp2BOZYGCMO,Pink Floyd,Money - 2011 Remastered Version,1973-03-01,66,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193
70YvYr2hGlS01bKRIho1HM,ZZ Top,La Grange - 2005 Remaster,1973-07-26,76,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544
2374M0fQpWi3dLnB54qaLX,TOTO,Africa,1982-04-08,83,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,What's Up?,1992-01-01,79,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355
1gBGDhwhekrKYy7gqULf0t,The Black Keys,Howlin' For You,2010-05-18,15,0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612
57XHpRax8ytkhXrotxu8uE,Stupeflip,Gaëlle,2011-07-20,40,0.651,0.808,5,-5.427,1,0.0288,0.000122,0.0724,0.376,0.64,133.013
0ByMNEPAPpOR5H69DVrTNy,Rihanna,Don't Stop The Music,2008-06-02,77,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,2009-01-01,80,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96
2ygMBIctKIAfbEBcT9065L,Black Eyed Peas,Pump It,2005-01-01,76,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649
3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue,Can't Get You out of My Head,2001-10-01,73,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007
3clsCV1f1E9u1Fge9ntulk,Lady Gaga,Alejandro,2009-11-18,58,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992
2U8NXPTXZWG2O0ye2sYRiH,Icona Pop,I Love It (feat. Charli XCX),2013-08-27,66,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
6DvgsZ0NiEPV9qYM931T1F,Lady Gaga,Telephone,2009-11-18,62,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021
3zf7uD8ClQ2TXGMZlXISup,Vitalic,Poison Lips,2009-09-28,14,0.628,0.92,10,-5.052,0,0.0417,0.000319,0.609,0.0785,0.502,126.323
3sF9v2qDFDGTyYismssCFI,Ratatat,Drugs,2010-06-07,44,0.723,0.908,10,-5.655,0,0.085,0.099,0.798,0.0968,0.342,120.359
4nxLQxln8uOLYL9pU1bpRG,Stupeflip,Gem lé moch',2011-07-20,41,0.762,0.794,8,-4.039,1,0.112,0.172,0.0,0.164,0.826,90.995
